,0
0,0.3101643025875091
1,0.2761445641517639
2,0.2446123212575912
3,0.214036539196968
4,0.1828683465719223
5,0.1506372988224029
6,0.1184944659471511
7,0.0917570441961288
8,0.0846081748604774
9,0.105523832142353
10,0.1064314693212509
11,0.0925433337688446
12,0.0825608000159263
13,0.0800338163971901
14,0.0815431252121925
15,0.0836861431598663
16,0.0848188549280166
17,0.0847823694348335
18,0.0837442427873611
19,0.0820842236280441
20,0.0802784264087677
21,0.078784167766571
22,0.0779121741652488
23,0.0777486711740493
24,0.0780908316373825
25,0.0784954130649566
26,0.0785422474145889
27,0.0783306360244751
28,0.0779170393943786
29,0.0773737654089927
30,0.0769664123654365
31,0.0767965763807296
32,0.0768285542726516
33,0.0769528299570083
34,0.0770498886704444
35,0.0770392566919326
36,0.076894573867321
37,0.0766437798738479
38,0.0763901025056839
39,0.0762248858809471
40,0.076152890920639
41,0.0761572197079658
42,0.0762129202485084
43,0.0762828737497329
44,0.0763247832655906
45,0.0763061940670013
46,0.0762178376317024
47,0.0760826170444488
48,0.075956180691719
49,0.0759020522236824
50,0.0759263858199119
51,0.0759749785065651
52,0.0760176479816436
53,0.0760409161448478
54,0.0760360285639762
55,0.0760011300444603
56,0.0759425908327102
57,0.0758896619081497
58,0.0758698210120201
59,0.0758742839097976
60,0.0758863240480423
61,0.0758994221687316
62,0.0759068578481674
63,0.075903832912445
64,0.0758899748325347
65,0.0758696570992469
66,0.07585159689188
67,0.0758445486426353
68,0.075847327709198
69,0.07585209608078
70,0.0758541598916053
71,0.07585159689188
72,0.0758440345525741
73,0.0758342295885086
74,0.0758302509784698
75,0.0758316591382026
76,0.0758322849869728
77,0.0758295208215713
78,0.0758247151970863
79,0.0758201256394386
80,0.0758175402879715
81,0.0758173391222953
82,0.075818583369255
83,0.0758173093199729
84,0.0758126750588417
85,0.0758090168237686
86,0.0758085250854492
87,0.0758096426725387
88,0.0758097693324089
89,0.0758078023791313
90,0.0758041664958
91,0.0758009105920791
92,0.0758008807897567
93,0.0758022144436836
94,0.0758014097809791
95,0.0757985264062881
96,0.0757967159152031
97,0.0757965892553329
98,0.0757959559559822
99,0.0757946074008941
100,0.0757941976189613
101,0.0757945328950882
102,0.0757934674620628
103,0.0757913812994957
104,0.0757912695407867
105,0.0757916569709777
106,0.075790524482727
107,0.075789675116539
108,0.0757896155118942
109,0.07578856498003
110,0.0757881626486778
111,0.0757883042097091
112,0.0757873952388763
113,0.0757865458726883
114,0.0757865086197853
115,0.0757859349250793
116,0.075785294175148
117,0.0757851749658584
118,0.0757846310734748
119,0.0757844448089599
120,0.0757837295532226
121,0.0757834836840629
122,0.075783334672451
123,0.0757828578352928
124,0.0757825151085853
125,0.0757821649312973
126,0.0757821276783943
127,0.0757816880941391
128,0.0757814645767211
129,0.0757811143994331
130,0.0757809802889823
131,0.0757806673645973
132,0.0757805183529853
133,0.0757802352309227
134,0.0757800191640853
135,0.0757799074053764
136,0.0757796913385391
137,0.0757794380187988
138,0.0757793262600898
139,0.0757790729403495
140,0.075778916478157
141,0.0757787451148033
142,0.0757785439491272
143,0.0757784247398376
144,0.0757782235741615
145,0.0757780820131301
146,0.0757779628038406
147,0.0757777392864227
148,0.0757775828242302
149,0.0757774785161018
150,0.0757773146033287
151,0.0757771432399749
152,0.075776994228363
153,0.0757768601179122
154,0.0757767334580421
155,0.0757765769958496
156,0.0757764130830764
157,0.0757762789726257
158,0.0757761597633361
159,0.0757760256528854
160,0.0757758691906929
161,0.0757757574319839
162,0.0757756680250167
163,0.0757755264639854
164,0.0757753923535347
165,0.0757752284407615
166,0.0757751241326332
167,0.0757750123739242
168,0.0757748857140541
169,0.0757747441530227
170,0.0757746323943138
171,0.0757745206356048
172,0.0757744088768959
173,0.0757742971181869
174,0.0757742002606391
175,0.0757740885019302
176,0.0757740139961242
177,0.0757740139961242
178,0.075774185359478
179,0.0757739245891571
180,0.0757738202810287
181,0.0757734552025795
182,0.0757733061909675
183,0.0757732316851615
184,0.0757733210921287
185,0.0757737308740615
186,0.0757732912898063
187,0.0757733061909675
188,0.0757728666067123
189,0.0757727921009063
190,0.075772576034069
191,0.0757725462317466
192,0.0757725089788436
193,0.0757729187607765
194,0.0757726803421974
195,0.0757726952433586
196,0.075772114098072
197,0.0757718831300735
198,0.0757717490196228
199,0.0757716447114944
200,0.0757716298103332
201,0.0757721439003944
202,0.0757720023393631
203,0.0757722407579422
204,0.0757714882493019
205,0.0757712200284004
206,0.0757710486650466
207,0.0757710412144661
208,0.0757709443569183
209,0.0757712498307228
210,0.0757711455225944
211,0.0757713466882705
212,0.0757708996534347
213,0.0757706686854362
214,0.0757704079151153
215,0.0757705494761467
216,0.0757703334093093
217,0.0757709741592407
218,0.0757708624005317
219,0.0757701098918914
220,0.0757698342204094
221,0.0757699087262153
222,0.0757700726389885
223,0.0757704675197601
224,0.0757707208395004
225,0.0757697448134422
226,0.0757692977786064
227,0.0757692530751228
228,0.0757692009210586
229,0.0757696777582168
230,0.0757705569267273
231,0.0757695510983467
232,0.0757686197757721
233,0.0757685005664825
234,0.0757684335112571
235,0.0757681727409362
236,0.075768232345581
237,0.0757681131362915
238,0.0757685378193855
239,0.0757700353860855
240,0.0757687017321586
241,0.0757677853107452
242,0.0757676884531974
243,0.0757675990462303
244,0.0757673159241676
245,0.0757673904299736
246,0.0757673159241676
247,0.0757678598165512
248,0.0757695958018302
249,0.0757682397961616
250,0.0757669284939765
251,0.075768381357193
252,0.0757687240839004
253,0.0757683888077735
254,0.0757668986916542
255,0.0757664963603019
256,0.0757675841450691
257,0.0757691338658332
258,0.0757676735520362
259,0.0757658705115318
260,0.0757676064968109
261,0.0757685527205467
262,0.0757656618952751
263,0.0757662579417228
264,0.0757685601711273
265,0.0757658705115318
266,0.0757651254534721
267,0.0757650360465049
268,0.075764961540699
269,0.0757655128836631
270,0.0757674574851989
271,0.0757676213979721
272,0.0757646262645721
273,0.0757655501365661
274,0.0757690519094467
275,0.0757641717791557
276,0.0757686346769332
277,0.0757671892642974
278,0.0757641941308975
279,0.0757677778601646
280,0.0757665485143661
281,0.0757645592093467
282,0.075767807662487
283,0.0757655277848243
284,0.0757642015814781
285,0.0757684260606765
286,0.0757648572325706
287,0.0757681727409362
288,0.0757662653923034
289,0.0757667794823646
290,0.0757681056857109
291,0.0757668316364288
292,0.0757652670145034
293,0.0757654979825019
294,0.0757655724883079
295,0.0757627710700035
296,0.0757663771510124
297,0.0757625177502632
298,0.0757657140493393
299,0.075764775276184
300,0.0757642164826393
301,0.0757654756307601
302,0.0757656097412109
303,0.0757646411657333
304,0.0757623240351677
305,0.0757646039128303
306,0.0757635608315467
307,0.0757621377706527
308,0.0757656767964363
309,0.0757630988955497
310,0.0757645443081855
311,0.0757630839943885
312,0.0757640749216079
313,0.075762502849102
314,0.0757612511515617
315,0.0757633671164512
316,0.0757613778114318
317,0.075760431587696
318,0.0757637917995452
319,0.0757596120238304
320,0.0757625550031662
321,0.0757622867822647
322,0.075759083032608
323,0.0757619366049766
324,0.075760081410408
325,0.0757581815123558
326,0.075764462351799
327,0.0757590010762214
328,0.0757617428898811
329,0.0757624506950378
330,0.0757635161280632
331,0.0757624134421348
332,0.0757610872387886
333,0.0757617652416229
334,0.0757582336664199
335,0.075762040913105
336,0.0757570415735244
337,0.0757585316896438
338,0.0757605955004692
339,0.0757563412189483
340,0.0757611170411109
341,0.0757569670677185
342,0.0757612586021423
343,0.0757594257593154
344,0.075759619474411
345,0.0757612213492393
346,0.0757603347301483
347,0.0757579356431961
348,0.0757576376199722
349,0.0757596045732498
350,0.0757538080215454
351,0.0757584422826767
352,0.0757570937275886
353,0.0757560804486274
354,0.0757604986429214
355,0.0757572427392005
356,0.0757569819688797
357,0.0757582038640976
358,0.0757553577423095
359,0.0757555142045021
360,0.0757563188672065
361,0.0757516324520111
362,0.0757536217570304
363,0.0757528841495513
364,0.0757542550563812
365,0.0757511630654335
366,0.0757541358470916
367,0.0757522135972976
368,0.0757501125335693
369,0.0757531374692916
370,0.0757491514086723
371,0.0757521316409111
372,0.0757501721382141
373,0.0757493823766708
374,0.0757504552602768
375,0.0757488831877708
376,0.0757491067051887
377,0.0757468491792678
378,0.0757478326559066
379,0.0757470205426216
380,0.0757487267255783
381,0.0757475197315216
382,0.0757461935281753
383,0.0757448449730873
384,0.0757459253072738
385,0.0757463350892067
386,0.075747936964035
387,0.0757455453276634
388,0.0757433846592903
389,0.0757459700107574
390,0.0757455229759216
391,0.0757434070110321
392,0.0757416263222694
393,0.0757423788309097
394,0.0757452175021171
395,0.0757447704672813
396,0.0757403448224067
397,0.0757434889674186
398,0.0757417604327201
399,0.0757414549589157
400,0.075739786028862
401,0.0757391452789306
402,0.075737789273262
403,0.0757384598255157
404,0.0757370367646217
405,0.075737327337265
406,0.0757354944944381
407,0.0757364854216575
408,0.0757369548082351
409,0.0757390484213829
410,0.0757367610931396
411,0.0757357403635978
412,0.0757352486252784
413,0.0757345408201217
414,0.0757343545556068
415,0.0757364630699157
416,0.0757374614477157
417,0.0757313519716262
418,0.0757294371724128
419,0.0757293850183487
420,0.075733944773674
421,0.0757357478141784
422,0.0757307782769203
423,0.0757281556725502
424,0.0757277235388755
425,0.0757289379835128
426,0.0757330805063247
427,0.0757288634777069
428,0.0757251158356666
429,0.0757238790392875
430,0.0757229626178741
431,0.0757260173559188
432,0.0757277458906173
433,0.0757242739200592
434,0.0757223144173622
435,0.0757217407226562
436,0.0757216587662696
437,0.0757234245538711
438,0.075724221765995
439,0.0757179856300354
440,0.0757148191332817
441,0.0757125988602638
442,0.0757133439183235
443,0.0757114291191101
444,0.0757118985056877
445,0.0757223591208458
446,0.0757207721471786
447,0.0757105648517608
448,0.0757062584161758
449,0.0757060870528221
450,0.0757140070199966
451,0.0757164508104324
452,0.0757102072238922
453,0.0757049098610878
454,0.0757072418928146
455,0.0757120624184608
456,0.0757042616605758
457,0.0756986960768699
458,0.0756965652108192
459,0.0757023021578788
460,0.0757085904479026
461,0.0757000893354415
462,0.0756953656673431
463,0.0756979957222938
464,0.0757016018033027
465,0.0756942629814148
466,0.0756896585226059
467,0.0756894797086715
468,0.0756915584206581
469,0.0756942778825759
470,0.0756853967905044
471,0.0756815969944
472,0.075673371553421
473,0.075678527355194
474,0.0756855085492134
475,0.0756902024149894
476,0.0756753608584404
477,0.0756691098213195
478,0.0756766721606254
479,0.0756843909621238
480,0.0756663233041763
481,0.0756669715046882
482,0.0756718441843986
483,0.0756731554865837
484,0.0756583511829376
485,0.0756584256887435
486,0.0756672248244285
487,0.0756696760654449
488,0.0756488516926765
489,0.0756449624896049
490,0.0756496042013168
491,0.0756692513823509
492,0.0756407752633094
493,0.0756310746073722
494,0.0756250321865081
495,0.0756246000528335
496,0.0756453424692154
497,0.0756619796156883
498,0.0756164863705635
499,0.0756086036562919
500,0.0756060481071472
501,0.0756126791238784
502,0.0756606683135032
503,0.0756180733442306
504,0.0756003186106681
505,0.0756114944815635
506,0.0756519809365272
507,0.0755846947431564
508,0.0755733400583267
509,0.0755700916051864
510,0.0755793899297714
511,0.0756410807371139
512,0.0755944177508354
513,0.0755774453282356
514,0.0755881741642952
515,0.0756411328911781
516,0.0755620449781417
517,0.0755469873547554
518,0.0755496025085449
519,0.0755777060985565
520,0.0756241604685783
521,0.0755488350987434
522,0.0755282491445541
523,0.0755261108279228
524,0.0755195617675781
525,0.0755625441670417
526,0.0756424143910408
527,0.0755221247673034
528,0.0755364298820495
529,0.0756746158003807
530,0.0755389556288719
531,0.0756349638104438
532,0.0756110399961471
533,0.0756423696875572
534,0.0756926536560058
535,0.0756573155522346
536,0.0756446793675422
537,0.075634554028511
538,0.0756165906786918
539,0.0756434351205825
540,0.0756896957755088
541,0.0756958797574043
542,0.0755799859762191
543,0.0756365209817886
544,0.0755727589130401
545,0.0756210088729858
546,0.0756110548973083
547,0.07558523863554
548,0.0756097361445427
549,0.0755616128444671
550,0.0755568295717239
551,0.0755338817834854
552,0.0755321979522705
553,0.0755025520920753
554,0.0754980444908142
555,0.0755306780338287
556,0.0754756033420562
557,0.0755401328206062
558,0.075476549565792
559,0.0755524709820747
560,0.0755085870623588
561,0.0755543857812881
562,0.0755583122372627
563,0.0755385681986808
564,0.0755102410912513
565,0.0755607038736343
566,0.0754572376608848
567,0.075508028268814
568,0.075495421886444
569,0.0754522532224655
570,0.0754987895488739
571,0.075462520122528
572,0.0755054429173469
573,0.0755083784461021
574,0.0754862800240516
575,0.075551189482212
576,0.0755282714962959
577,0.0754950046539306
578,0.0754675269126892
579,0.0754886120557785
580,0.0754784122109413
581,0.0754559189081192
582,0.0754938349127769
583,0.0754550248384475
584,0.0755178555846214
585,0.0754690691828727
586,0.0754830464720726
587,0.0754995495080947
588,0.0754806101322174
589,0.0754465535283088
590,0.0754628553986549
591,0.0754574015736579
592,0.0754322633147239
593,0.075472742319107
594,0.0754149556159973
595,0.0754545256495475
596,0.0754381790757179
597,0.0754304751753807
598,0.0755137950181961
599,0.0754662528634071
600,0.0755080357193946
601,0.0755165442824363
602,0.0754496976733207
603,0.0755686908960342
604,0.0754057168960571
605,0.0755478590726852
606,0.0753688514232635
607,0.0756256505846977
608,0.0755783692002296
609,0.075447142124176
610,0.0755992084741592
611,0.0753906741738319
612,0.0755506679415702
