,0
0,0.3095686137676239
1,0.2925839424133301
2,0.2769321501255035
3,0.2613720297813415
4,0.2464830875396728
5,0.2324372977018356
6,0.2179334163665771
7,0.2038802951574325
8,0.1901191473007202
9,0.1758912801742553
10,0.1614062935113906
11,0.1475132703781128
12,0.1335232108831405
13,0.120297722518444
14,0.1078071445226669
15,0.0968606621026992
16,0.0885944291949272
17,0.0834237933158874
18,0.0832863077521324
19,0.0873233005404472
20,0.0921489149332046
21,0.0951280072331428
22,0.0944602489471435
23,0.090273730456829
24,0.0859583839774131
25,0.082455962896347
26,0.0793822482228279
27,0.0782100558280944
28,0.0789981856942176
29,0.0789242684841156
30,0.0799092054367065
31,0.0808049440383911
32,0.0810213685035705
33,0.0813910290598869
34,0.0814511552453041
35,0.0808910951018333
36,0.0804760083556175
37,0.0799868255853653
38,0.0792289823293685
39,0.0787348002195358
40,0.0781836435198783
41,0.0776763632893562
42,0.0775132626295089
43,0.0772172957658767
44,0.0773080289363861
45,0.0775230377912521
46,0.0774329602718353
47,0.0775174722075462
48,0.077514424920082
49,0.0775278359651565
50,0.0779221132397651
51,0.0774019658565521
52,0.0773460194468498
53,0.0772037282586097
54,0.0769430622458458
55,0.0770026743412017
56,0.0767710879445076
57,0.0766752064228057
58,0.076861023902893
59,0.0769427120685577
60,0.0768196210265159
61,0.0768094509840011
62,0.0770007520914077
63,0.0768514201045036
64,0.0767622143030166
65,0.0768206939101219
66,0.0769801586866378
67,0.0766173526644706
68,0.0770015120506286
69,0.0765034779906272
70,0.0766424462199211
71,0.0769788771867752
72,0.0765626430511474
73,0.0771811008453369
74,0.076619915664196
75,0.0777229145169258
76,0.0776426270604133
77,0.0765481442213058
78,0.0769965201616287
79,0.0765060484409332
80,0.0764781609177589
81,0.0767864733934402
82,0.0764157623052597
83,0.0768368318676948
84,0.0764771997928619
85,0.0767974406480789
86,0.0765000209212303
87,0.0764991864562034
88,0.0765523612499237
89,0.0766990110278129
90,0.0764566883444786
91,0.0766311138868331
92,0.076565034687519
93,0.076396033167839
94,0.0766063183546066
95,0.0766248330473899
96,0.0764332637190818
97,0.076465368270874
98,0.0766863375902175
99,0.076444111764431
100,0.0770111754536628
101,0.0767717361450195
102,0.0768781974911689
103,0.0768614113330841
104,0.0765791907906532
105,0.0765448063611984
106,0.0767420828342437
107,0.0766412168741226
108,0.0767093375325203
109,0.0766635835170745
110,0.0766303017735481
111,0.0765379220247268
112,0.0767215937376022
113,0.0765859708189964
114,0.0767927095293998
115,0.0768482610583305
116,0.0763547196984291
117,0.0766438916325569
118,0.0763359740376472
119,0.0765522941946983
120,0.0763442665338516
121,0.0763093531131744
122,0.0762884467840194
123,0.076361745595932
124,0.0765532478690147
125,0.0763446390628814
126,0.0767522528767585
127,0.0765512660145759
128,0.0766962394118309
129,0.0767076462507247
130,0.0763830170035362
131,0.0764342248439788
132,0.0766034349799156
